component,cptg_residual_fraction,planck_residual_fraction,cptg_minus_planck_residual_fraction,cptg_residual_rms_uK,planck_residual_rms_uK,cptg_minus_planck_residual_rms_uK,cptg_corr,planck_corr,valid_sky_fraction,temperature_field,temperature_unit_inference,temperature_scale_applied,raw_temperature_robust_std,mask_field,mask_source_used,self_spectrum_control_residual_fraction,run,family,source_path,control_id,planck_ahead,cptg_ahead,abs_gap_rms_uK,abs_gap_residual_fraction,split,observed_rms_uK,ell_min,ell_max,ell_band,observed_band_rms_uK,smoothing_arcmin,smoothing_label,mask_label,mask_threshold,galactic_cut_deg,galactic_cut_label
NILC,0.2523995506804768,0.2512236252586684,0.0011759254218084,10.968400928354296,10.91729932594072,0.0511016024135759,0.9676229920500652,0.967928964341392,0.4960072835286458,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.95_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0511016024135759,0.0011759254218084,,,2.0,40.0,2-40,43.45649942237676,,,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg
NILC,0.2354024483457854,0.2346031809244843,0.000799267421301,11.965423138142032,11.924796657986011,0.0406264801560212,0.9718979496479556,0.972091191783372,0.4960072835286458,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.95_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0406264801560212,0.000799267421301,,,2.0,64.0,2-64,50.82964609002657,,,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg
NILC,0.2155277573725807,0.2150670441039181,0.0004607132686626,12.55058592397428,12.523757725438951,0.0268281985353269,0.976497705102898,0.9765992775368026,0.4960072835286458,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.95_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0268281985353269,0.0004607132686626,,,2.0,95.0,2-95,58.2318773088619,,,mask_ge_0.95_abs_b_gt_30deg,0.95,30.0,abs_b_gt_30deg
NILC,0.228383743468532,0.2272038948890428,0.0011798485794892,8.860053311436728,8.81428157149177,0.045771739944957,0.97357042033609,0.973846447477182,0.3577435811360677,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-30 | mask_ge_0.95_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.045771739944957,0.0011798485794892,,,2.0,30.0,2-30,38.79458834011763,,,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg
NILC,0.2233497674237529,0.2223435872395657,0.0010061801841872,9.510350488140856,9.467506807056166,0.0428436810846886,0.9747381617195148,0.9749681714328988,0.3577435811360677,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.95_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0428436810846886,0.0010061801841872,,,2.0,40.0,2-40,42.58052559373044,,,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg
NILC,0.213855947178005,0.2132799111002579,0.000576036077747,10.74853631624404,10.719584375543612,0.0289519407004252,0.9768651021129262,0.9769910309207164,0.3577435811360677,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.95_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0289519407004252,0.000576036077747,,,2.0,64.0,2-64,50.26063786431618,,,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg
NILC,0.1967198507551709,0.1964814899169315,0.0002383608382393,11.358715970045052,11.344952879794883,0.0137630902501673,0.9804597248739606,0.9805075195884144,0.3577435811360677,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.95_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0137630902501673,0.0002383608382393,,,2.0,95.0,2-95,57.740568257047045,,,mask_ge_0.95_abs_b_gt_40deg,0.95,40.0,abs_b_gt_40deg
NILC,0.245835995948071,0.2445989237275017,0.0012370722205693,10.530298999818864,10.477309443441134,0.052989556377728,0.969311389271251,0.9696242951406424,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-30 | mask_ge_0.99_no_galactic_cut | no_galactic_cut,True,False,0.052989556377728,0.0012370722205693,,,2.0,30.0,2-30,42.834650634495446,,,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut
NILC,0.2372815120242765,0.2361810154500347,0.0011004965742417,11.086902686372484,11.035482336252429,0.0514203501200576,0.9714408468455348,0.9717089915904216,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.99_no_galactic_cut | no_galactic_cut,True,False,0.0514203501200576,0.0011004965742417,,,2.0,40.0,2-40,46.7246798614389,,,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut
NILC,0.2166253369253801,0.2157816593787903,0.0008436775465897,11.58286807811124,11.537756985100083,0.0451110930111546,0.9762547625970948,0.9764415877867592,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.99_no_galactic_cut | no_galactic_cut,True,False,0.0451110930111546,0.0008436775465897,,,2.0,64.0,2-64,53.46959059595663,,,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut
NILC,0.1973498900754559,0.196784128141278,0.0005657619341778,11.961426561946425,11.927135588565967,0.0342909733804557,0.9803331108495632,0.9804468340123969,0.7820383707682291,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.99_no_galactic_cut | no_galactic_cut,True,False,0.0342909733804557,0.0005657619341778,,,2.0,95.0,2-95,60.61025196098676,,,mask_ge_0.99_no_galactic_cut,0.99,-1.0,no_galactic_cut
NILC,0.2517972457092456,0.2505052642294232,0.0012919814798224,10.63792186830544,10.583338276658376,0.0545835916470629,0.9677800021883528,0.9681152298788462,0.7666524251302084,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-30 | mask_ge_0.99_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0545835916470629,0.0012919814798224,,,2.0,30.0,2-30,42.24796755953883,,,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg
NILC,0.2436201741447113,0.2424727038086116,0.0011474703360996,11.247153780658008,11.194178794599626,0.0529749860583805,0.9698706757164304,0.9701581858408383,0.7666524251302084,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.99_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0529749860583805,0.0011474703360996,,,2.0,40.0,2-40,46.16675864445099,,,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg
NILC,0.2231463453329635,0.2222768820710332,0.0008694632619302,11.828733426001984,11.782644169493082,0.0460892565089032,0.9747849458007348,0.9749835741344638,0.7666524251302084,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.99_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0460892565089032,0.0008694632619302,,,2.0,64.0,2-64,53.00886020943775,,,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg
NILC,0.2032767831736609,0.2026977271136983,0.0005790560599625,12.22862574515771,12.19379117264926,0.0348345725084513,0.9791213132941632,0.9792413533781622,0.7666524251302084,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.99_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0348345725084513,0.0005790560599625,,,2.0,95.0,2-95,60.15751309243565,,,mask_ge_0.99_abs_b_gt_10deg,0.99,10.0,abs_b_gt_10deg
NILC,0.267390960654837,0.2660521226725309,0.0013388379823061,11.001016939690585,10.945934377113373,0.055082562577212,0.9635879563951432,0.9639584777427216,0.6430040995279948,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-30 | mask_ge_0.99_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.055082562577212,0.0013388379823061,,,2.0,30.0,2-30,41.14206745339945,,,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg
NILC,0.2567599046685921,0.2555647099009798,0.0011951947676123,11.54778862576681,11.494034685638097,0.0537539401287148,0.966475150680869,0.966791883411962,0.6430040995279948,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.99_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0537539401287148,0.0011951947676123,,,2.0,40.0,2-40,44.9750463985874,,,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg
NILC,0.2365757920323426,0.2357059212378173,0.0008698707945253,12.322325955068408,12.277017720540888,0.0453082345275195,0.97161298747547,0.971824378277063,0.6430040995279948,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.99_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0453082345275195,0.0008698707945253,,,2.0,64.0,2-64,52.08616591415154,,,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg
NILC,0.2157538800077564,0.21518549361612,0.0005683863916363,12.790197923349526,12.756503166871884,0.0336947564776419,0.9764477669949684,0.9765731830532028,0.6430040995279948,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.99_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0336947564776419,0.0005683863916363,,,2.0,95.0,2-95,59.28142716548,,,mask_ge_0.99_abs_b_gt_20deg,0.99,20.0,abs_b_gt_20deg
NILC,0.2598092901770942,0.2584602471452534,0.0013490430318408,10.238054275543744,10.18489383709054,0.0531604384532045,0.9656596130952374,0.9660215644309168,0.4958890279134114,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-30 | mask_ge_0.99_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0531604384532045,0.0013490430318408,,,2.0,30.0,2-30,39.40603612967482,,,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg
NILC,0.2524101292377529,0.25123438087612,0.0011757483616329,10.966748412647052,10.91566434356651,0.0510840690805434,0.9676202325973028,0.967926172655164,0.4958890279134114,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.99_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0510840690805434,0.0011757483616329,,,2.0,40.0,2-40,43.44813120521456,,,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg
NILC,0.2354274135672998,0.2346286727418758,0.000798740825424,11.965522323702348,11.924926578998509,0.0405957447038414,0.971891903288382,0.972085040044791,0.4958890279134114,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.99_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0405957447038414,0.000798740825424,,,2.0,64.0,2-64,50.82467730667166,,,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg
NILC,0.2155639525397178,0.2151039103109692,0.0004600422287485,12.551630902500872,12.524844047895614,0.0267868546052572,0.9764897163423428,0.9765911588761602,0.4958890279134114,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.99_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0267868546052572,0.0004600422287485,,,2.0,95.0,2-95,58.22694729160816,,,mask_ge_0.99_abs_b_gt_30deg,0.99,30.0,abs_b_gt_30deg
NILC,0.2283871225888308,0.2272074151815733,0.0011797074072574,8.859815743388232,8.814051384430796,0.0457643589574363,0.9735696317246034,0.9738456302032278,0.3577206929524739,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-30 | mask_ge_0.99_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0457643589574363,0.0011797074072574,,,2.0,30.0,2-30,38.79297415265706,,,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg
NILC,0.2233427415256743,0.2223366213349098,0.0010061201907644,9.509527262086532,9.46668849635073,0.0428387657358015,0.974739775279312,0.9749697636468824,0.3577206929524739,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-40 | mask_ge_0.99_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0428387657358015,0.0010061201907644,,,2.0,40.0,2-40,42.57817915695894,,,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg
NILC,0.2138449377085137,0.2132689823924971,0.0005759553160166,10.747524075924725,10.718577430323116,0.0289466456016072,0.9768675153035054,0.9769934196630088,0.3577206929524739,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-64 | mask_ge_0.99_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0289466456016072,0.0005759553160166,,,2.0,64.0,2-64,50.25849192920519,,,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg
NILC,0.1967121893456076,0.1964739661880033,0.0002382231576043,11.357848355009107,11.344093729493924,0.013754625515185,0.9804612631976556,0.980509028383426,0.3577206929524739,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-nilc_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,NILC | 2-95 | mask_ge_0.99_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.013754625515185,0.0002382231576043,,,2.0,95.0,2-95,57.73840651559358,,,mask_ge_0.99_abs_b_gt_40deg,0.99,40.0,abs_b_gt_40deg
SEVEM,0.2483170243382219,0.2471084029064412,0.0012086214317806,10.609167512280724,10.557530024827471,0.0516374874532505,0.9686785850934606,0.9689876095278964,0.8378855387369791,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-30 | mask_ge_0.50_no_galactic_cut | no_galactic_cut,True,False,0.0516374874532505,0.0012086214317806,,,2.0,30.0,2-30,42.72428578167252,,,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut
SEVEM,0.2387223319807676,0.2376432721738427,0.0010790598069249,11.133127623395604,11.08280426049908,0.0503233628965222,0.9710877031272744,0.9713523341391962,0.8378855387369791,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-40 | mask_ge_0.50_no_galactic_cut | no_galactic_cut,True,False,0.0503233628965222,0.0010790598069249,,,2.0,40.0,2-40,46.63630558155124,,,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut
SEVEM,0.2181922997544944,0.2173594668624879,0.0008328328920065,11.609172834930035,11.564861000842413,0.0443118340876225,0.9759057857426242,0.97609161691824,0.8378855387369791,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-64 | mask_ge_0.50_no_galactic_cut | no_galactic_cut,True,False,0.0443118340876225,0.0008328328920065,,,2.0,64.0,2-64,53.20615277437583,,,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut
SEVEM,0.1988062224720831,0.1982548109042469,0.0005514115678361,12.002523966614165,11.969233607408473,0.0332903592056919,0.9800388036313348,0.980150499072614,0.8378855387369791,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-95 | mask_ge_0.50_no_galactic_cut | no_galactic_cut,True,False,0.0332903592056919,0.0005514115678361,,,2.0,95.0,2-95,60.37297936335764,,,mask_ge_0.50_no_galactic_cut,0.5,-1.0,no_galactic_cut
SEVEM,0.255020297870812,0.2537550781532027,0.0012652197176092,10.70517169720013,10.652060653001792,0.0531110441983386,0.9669349438123472,0.9672677564535856,0.7909393310546875,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-30 | mask_ge_0.50_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0531110441983386,0.0012652197176092,,,2.0,30.0,2-30,41.97772407364667,,,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg
SEVEM,0.2467802865010338,0.2456541254142696,0.0011261610867642,11.31979569665396,11.268138760824767,0.0516569358291914,0.9690708568218986,0.9693569500546996,0.7909393310546875,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-40 | mask_ge_0.50_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0516569358291914,0.0011261610867642,,,2.0,40.0,2-40,45.86993498204945,,,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg
SEVEM,0.2263633782045737,0.2255158328681033,0.0008475453364704,11.925572665290666,11.88092116919896,0.0446514960917046,0.974042813532133,0.9742393917021056,0.7909393310546875,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-64 | mask_ge_0.50_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0446514960917046,0.0008475453364704,,,2.0,64.0,2-64,52.683312821533534,,,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg
SEVEM,0.2061819266020731,0.2056219546974894,0.0005599719045837,12.33290412932611,12.299409050838092,0.0334950784880181,0.978513617531336,0.9786314418172872,0.7909393310546875,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-95 | mask_ge_0.50_abs_b_gt_10deg | abs_b_gt_10deg,True,False,0.0334950784880181,0.0005599719045837,,,2.0,95.0,2-95,59.81564113099184,,,mask_ge_0.50_abs_b_gt_10deg,0.5,10.0,abs_b_gt_10deg
SEVEM,0.2734237374746592,0.2720955537521559,0.0013281837225033,11.20152499469892,11.147112443314088,0.0544125513848339,0.961893458934663,0.9622700142813242,0.6464653015136719,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-30 | mask_ge_0.50_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0544125513848339,0.0013281837225033,,,2.0,30.0,2-30,40.96763908706747,,,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg
SEVEM,0.2622542703244017,0.2610677744953823,0.0011864958290194,11.755942164766486,11.7027557044376,0.0531864603288845,0.9649987218445992,0.9653203893374152,0.6464653015136719,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-40 | mask_ge_0.50_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0531864603288845,0.0011864958290194,,,2.0,40.0,2-40,44.826504255677854,,,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg
SEVEM,0.2415741574816614,0.2407123198037312,0.0008618376779302,12.548873931624785,12.50410468775112,0.0447692438736631,0.9703823078806656,0.9705964541656968,0.6464653015136719,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-64 | mask_ge_0.50_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0447692438736631,0.0008618376779302,,,2.0,64.0,2-64,51.94625974252813,,,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg
SEVEM,0.219988095238798,0.2194217413348767,0.0005663539039212,13.00577469796366,12.97229165304836,0.0334830449153003,0.9755025391101126,0.9756300863863392,0.6464653015136719,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-95 | mask_ge_0.50_abs_b_gt_20deg | abs_b_gt_20deg,True,False,0.0334830449153003,0.0005663539039212,,,2.0,95.0,2-95,59.12035687133813,,,mask_ge_0.50_abs_b_gt_20deg,0.5,20.0,abs_b_gt_20deg
SEVEM,0.2638210387516758,0.2624753283960206,0.0013457103556552,10.347394080695585,10.29461362226693,0.0527804584286553,0.9645712667561124,0.9649383288894178,0.4966697692871094,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-30 | mask_ge_0.50_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0527804584286553,0.0013457103556552,,,2.0,30.0,2-30,39.2212619950874,,,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg
SEVEM,0.2561649766735068,0.2549927307454967,0.00117224592801,11.087092173431255,11.03635612503561,0.0507360483956471,0.9666329984871356,0.9669428926693672,0.4966697692871094,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-40 | mask_ge_0.50_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0507360483956471,0.00117224592801,,,2.0,40.0,2-40,43.2810617493672,,,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg
SEVEM,0.2388819287143319,0.2380854449153431,0.0007964837989887,12.0988474707631,12.05850730753366,0.0403401632294393,0.9710486143985062,0.9712442063636412,0.4966697692871094,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-64 | mask_ge_0.50_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0403401632294393,0.0007964837989887,,,2.0,64.0,2-64,50.64781390488336,,,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg
SEVEM,0.2186718165964484,0.218214406201996,0.0004574103944524,12.693441198246752,12.666889482365765,0.0265517158809878,0.9757984601125506,0.9759008510424276,0.4966697692871094,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-95 | mask_ge_0.50_abs_b_gt_30deg | abs_b_gt_30deg,True,False,0.0265517158809878,0.0004574103944524,,,2.0,95.0,2-95,58.04790665672329,,,mask_ge_0.50_abs_b_gt_30deg,0.5,30.0,abs_b_gt_30deg
SEVEM,0.2353818716995246,0.2341835903126327,0.0011982813868919,9.106263854118216,9.05990571106442,0.0463581430537978,0.9719019161732266,0.9721913530421578,0.3572133382161458,I_STOKES,K_CMB_to_uK,,,TMASK,COM_CMB_IQU-sevem_2048_R3.00_full.fits,,Mask ladder bands,mask_sky_fraction_bandlimited,cptg_cmb_mask_ladder_bands,SEVEM | 2-30 | mask_ge_0.50_abs_b_gt_40deg | abs_b_gt_40deg,True,False,0.0463581430537978,0.0011982813868919,,,2.0,30.0,2-30,38.68719280872557,,,mask_ge_0.50_abs_b_gt_40deg,0.5,40.0,abs_b_gt_40deg
